name,hypothesis_id,symbol,timeframe_minutes,lookback,threshold,direction,leader
unique_00579,H002,NKD,15,2,0.5,-1,
unique_00580,H002,NKD,15,2,0.5,1,
unique_00581,H002,NKD,15,2,0.75,-1,
unique_00582,H002,NKD,15,2,0.75,1,
unique_00583,H002,NKD,15,5,0.25,-1,
unique_00584,H002,NKD,15,5,0.25,1,
unique_00585,H002,NKD,15,5,0.5,-1,
unique_00586,H002,NKD,15,5,0.5,1,
unique_00587,H002,NKD,15,5,0.75,-1,
unique_00588,H002,NKD,15,5,0.75,1,
unique_00589,H002,NKD,15,10,0.25,-1,
unique_00590,H002,NKD,15,10,0.25,1,
unique_00591,H002,NKD,15,10,0.5,-1,
unique_00592,H002,NKD,15,10,0.5,1,
unique_00593,H002,NKD,15,10,0.75,-1,
unique_00594,H002,NKD,15,10,0.75,1,
unique_00595,H002,NKD,15,20,0.25,-1,
unique_00596,H002,NKD,15,20,0.25,1,
unique_00597,H002,NKD,15,20,0.5,-1,
unique_00598,H002,NKD,15,20,0.5,1,
unique_00599,H002,NKD,15,20,0.75,-1,
unique_00600,H002,NKD,15,20,0.75,1,
unique_00601,H003,NKD,15,20,0.0,-1,
unique_00602,H003,NKD,15,20,0.0,1,
unique_00603,H003,NKD,15,20,0.5,-1,
unique_00604,H003,NKD,15,20,0.5,1,
unique_00605,H003,NKD,15,20,1.0,-1,
unique_00606,H003,NKD,15,20,1.0,1,
unique_00607,H003,NKD,15,60,0.0,-1,
unique_00608,H003,NKD,15,60,0.0,1,
unique_00609,H003,NKD,15,60,0.5,-1,
unique_00610,H003,NKD,15,60,0.5,1,
unique_00611,H003,NKD,15,60,1.0,-1,
unique_00612,H003,NKD,15,60,1.0,1,
unique_00613,H004,NKD,15,10,0.2,-1,
unique_00614,H004,NKD,15,10,0.2,1,
unique_00615,H004,NKD,15,10,0.35,-1,
unique_00616,H004,NKD,15,10,0.35,1,
unique_00617,H004,NKD,15,20,0.2,-1,
unique_00618,H004,NKD,15,20,0.2,1,
unique_00619,H004,NKD,15,20,0.35,-1,
unique_00620,H004,NKD,15,20,0.35,1,
unique_00621,H004,NKD,15,40,0.2,-1,
unique_00622,H004,NKD,15,40,0.2,1,
unique_00623,H004,NKD,15,40,0.35,-1,
unique_00624,H004,NKD,15,40,0.35,1,
unique_00625,H002,ZC,15,2,0.25,-1,
unique_00626,H002,ZC,15,2,0.25,1,
unique_00627,H002,ZC,15,2,0.5,-1,
unique_00628,H002,ZC,15,2,0.5,1,
unique_00629,H002,ZC,15,2,0.75,-1,
unique_00630,H002,ZC,15,2,0.75,1,
unique_00631,H002,ZC,15,5,0.25,-1,
unique_00632,H002,ZC,15,5,0.25,1,
unique_00633,H002,ZC,15,5,0.5,-1,
unique_00634,H002,ZC,15,5,0.5,1,
unique_00635,H002,ZC,15,5,0.75,-1,
unique_00636,H002,ZC,15,5,0.75,1,
unique_00637,H002,ZC,15,10,0.25,-1,
unique_00638,H002,ZC,15,10,0.25,1,
unique_00639,H002,ZC,15,10,0.5,-1,
unique_00640,H002,ZC,15,10,0.5,1,
unique_00641,H002,ZC,15,10,0.75,-1,
unique_00642,H002,ZC,15,10,0.75,1,
unique_00643,H002,ZC,15,20,0.25,-1,
unique_00644,H002,ZC,15,20,0.25,1,
unique_00645,H002,ZC,15,20,0.5,-1,
unique_00646,H002,ZC,15,20,0.5,1,
unique_00647,H002,ZC,15,20,0.75,-1,
unique_00648,H002,ZC,15,20,0.75,1,
unique_00649,H003,ZC,15,20,0.0,-1,
unique_00650,H003,ZC,15,20,0.0,1,
unique_00651,H003,ZC,15,20,0.5,-1,
unique_00652,H003,ZC,15,20,0.5,1,
unique_00653,H003,ZC,15,20,1.0,-1,
unique_00654,H003,ZC,15,20,1.0,1,
unique_00655,H003,ZC,15,60,0.0,-1,
unique_00656,H003,ZC,15,60,0.0,1,
unique_00657,H003,ZC,15,60,0.5,-1,
unique_00658,H003,ZC,15,60,0.5,1,
unique_00659,H003,ZC,15,60,1.0,-1,
unique_00660,H003,ZC,15,60,1.0,1,
unique_00661,H004,ZC,15,10,0.2,-1,
unique_00662,H004,ZC,15,10,0.2,1,
unique_00663,H004,ZC,15,10,0.35,-1,
unique_00664,H004,ZC,15,10,0.35,1,
unique_00665,H004,ZC,15,20,0.2,-1,
unique_00666,H004,ZC,15,20,0.2,1,
unique_00667,H004,ZC,15,20,0.35,-1,
unique_00668,H004,ZC,15,20,0.35,1,
unique_00669,H004,ZC,15,40,0.2,-1,
unique_00670,H004,ZC,15,40,0.2,1,
unique_00671,H004,ZC,15,40,0.35,-1,
unique_00672,H004,ZC,15,40,0.35,1,
unique_00673,H002,ZN,15,2,0.25,-1,
unique_00674,H002,ZN,15,2,0.25,1,
unique_00675,H002,ZN,15,2,0.5,-1,
unique_00676,H002,ZN,15,2,0.5,1,
unique_00677,H002,ZN,15,2,0.75,-1,
unique_00678,H002,ZN,15,2,0.75,1,
unique_00679,H002,ZN,15,5,0.25,-1,
unique_00680,H002,ZN,15,5,0.25,1,
unique_00681,H002,ZN,15,5,0.5,-1,
unique_00682,H002,ZN,15,5,0.5,1,
unique_00683,H002,ZN,15,5,0.75,-1,
unique_00684,H002,ZN,15,5,0.75,1,
unique_00685,H002,ZN,15,10,0.25,-1,
unique_00686,H002,ZN,15,10,0.25,1,
unique_00687,H002,ZN,15,10,0.5,-1,
unique_00688,H002,ZN,15,10,0.5,1,
unique_00689,H002,ZN,15,10,0.75,-1,
unique_00690,H002,ZN,15,10,0.75,1,
unique_00691,H002,ZN,15,20,0.25,-1,
unique_00692,H002,ZN,15,20,0.25,1,
unique_00693,H002,ZN,15,20,0.5,-1,
unique_00694,H002,ZN,15,20,0.5,1,
unique_00695,H002,ZN,15,20,0.75,-1,
unique_00696,H002,ZN,15,20,0.75,1,
unique_00697,H003,ZN,15,20,0.0,-1,
unique_00698,H003,ZN,15,20,0.0,1,
unique_00699,H003,ZN,15,20,0.5,-1,
unique_00700,H003,ZN,15,20,0.5,1,
unique_00701,H003,ZN,15,20,1.0,-1,
unique_00702,H003,ZN,15,20,1.0,1,
unique_00703,H003,ZN,15,60,0.0,-1,
unique_00704,H003,ZN,15,60,0.0,1,
unique_00705,H003,ZN,15,60,0.5,-1,
unique_00706,H003,ZN,15,60,0.5,1,
unique_00707,H003,ZN,15,60,1.0,-1,
unique_00708,H003,ZN,15,60,1.0,1,
unique_00709,H004,ZN,15,10,0.2,-1,
unique_00710,H004,ZN,15,10,0.2,1,
unique_00711,H004,ZN,15,10,0.35,-1,
unique_00712,H004,ZN,15,10,0.35,1,
unique_00713,H004,ZN,15,20,0.2,-1,
unique_00714,H004,ZN,15,20,0.2,1,
unique_00715,H004,ZN,15,20,0.35,-1,
unique_00716,H004,ZN,15,20,0.35,1,
unique_00717,H004,ZN,15,40,0.2,-1,
unique_00718,H004,ZN,15,40,0.2,1,
unique_00719,H004,ZN,15,40,0.35,-1,
unique_00720,H004,ZN,15,40,0.35,1,
unique_00721,H005,6E,30,1,0.5,-1,6J
unique_00722,H005,6E,30,1,0.5,1,6J
unique_00723,H005,6E,30,1,1.0,-1,6J
unique_00724,H005,6E,30,1,1.0,1,6J
unique_00725,H005,6J,30,1,0.5,-1,6E
unique_00726,H005,6J,30,1,0.5,1,6E
unique_00727,H005,6J,30,1,1.0,-1,6E
unique_00728,H005,6J,30,1,1.0,1,6E
unique_00729,H005,CL,30,1,0.5,-1,NG
unique_00730,H005,CL,30,1,0.5,1,NG
unique_00731,H005,CL,30,1,1.0,-1,NG
unique_00732,H005,CL,30,1,1.0,1,NG
unique_00733,H005,ES,30,1,0.5,-1,ZN
unique_00734,H005,ES,30,1,0.5,1,ZN
unique_00735,H005,ES,30,1,1.0,-1,ZN
unique_00736,H005,ES,30,1,1.0,1,ZN
unique_00737,H005,GC,30,1,0.5,-1,HG
unique_00738,H005,GC,30,1,0.5,1,HG
unique_00739,H005,GC,30,1,1.0,-1,HG
unique_00740,H005,GC,30,1,1.0,1,HG
unique_00741,H005,HG,30,1,0.5,-1,GC
unique_00742,H005,HG,30,1,0.5,1,GC
unique_00743,H005,HG,30,1,1.0,-1,GC
unique_00744,H005,HG,30,1,1.0,1,GC
unique_00745,H005,NG,30,1,0.5,-1,CL
unique_00746,H005,NG,30,1,0.5,1,CL
unique_00747,H005,NG,30,1,1.0,-1,CL
unique_00748,H005,NG,30,1,1.0,1,CL
unique_00749,H005,NKD,30,1,0.5,-1,ES
unique_00750,H005,NKD,30,1,0.5,1,ES
unique_00751,H005,NKD,30,1,1.0,-1,ES
unique_00752,H005,NKD,30,1,1.0,1,ES
unique_00753,H005,ZC,30,1,0.5,-1,CL
unique_00754,H005,ZC,30,1,0.5,1,CL
unique_00755,H005,ZC,30,1,1.0,-1,CL
unique_00756,H005,ZC,30,1,1.0,1,CL
unique_00757,H005,ZN,30,1,0.5,-1,ES
unique_00758,H005,ZN,30,1,0.5,1,ES
unique_00759,H005,ZN,30,1,1.0,-1,ES
unique_00760,H005,ZN,30,1,1.0,1,ES
unique_00761,H005,6E,30,2,0.5,-1,6J
unique_00762,H005,6E,30,2,0.5,1,6J
unique_00763,H005,6E,30,2,1.0,-1,6J
unique_00764,H005,6E,30,2,1.0,1,6J
unique_00765,H005,6J,30,2,0.5,-1,6E
unique_00766,H005,6J,30,2,0.5,1,6E
unique_00767,H005,6J,30,2,1.0,-1,6E
unique_00768,H005,6J,30,2,1.0,1,6E
unique_00769,H005,CL,30,2,0.5,-1,NG
unique_00770,H005,CL,30,2,0.5,1,NG
unique_00771,H005,CL,30,2,1.0,-1,NG
unique_00772,H005,CL,30,2,1.0,1,NG
unique_00773,H005,ES,30,2,0.5,-1,ZN
unique_00774,H005,ES,30,2,0.5,1,ZN
unique_00775,H005,ES,30,2,1.0,-1,ZN
unique_00776,H005,ES,30,2,1.0,1,ZN
unique_00777,H005,GC,30,2,0.5,-1,HG
unique_00778,H005,GC,30,2,0.5,1,HG
unique_00779,H005,GC,30,2,1.0,-1,HG
unique_00780,H005,GC,30,2,1.0,1,HG
unique_00781,H005,HG,30,2,0.5,-1,GC
unique_00782,H005,HG,30,2,0.5,1,GC
unique_00783,H005,HG,30,2,1.0,-1,GC
unique_00784,H005,HG,30,2,1.0,1,GC
unique_00785,H005,NG,30,2,0.5,-1,CL
unique_00786,H005,NG,30,2,0.5,1,CL
unique_00787,H005,NG,30,2,1.0,-1,CL
unique_00788,H005,NG,30,2,1.0,1,CL
unique_00789,H005,NKD,30,2,0.5,-1,ES
unique_00790,H005,NKD,30,2,0.5,1,ES
unique_00791,H005,NKD,30,2,1.0,-1,ES
unique_00792,H005,NKD,30,2,1.0,1,ES
unique_00793,H005,ZC,30,2,0.5,-1,CL
unique_00794,H005,ZC,30,2,0.5,1,CL
unique_00795,H005,ZC,30,2,1.0,-1,CL
unique_00796,H005,ZC,30,2,1.0,1,CL
unique_00797,H005,ZN,30,2,0.5,-1,ES
unique_00798,H005,ZN,30,2,0.5,1,ES
unique_00799,H005,ZN,30,2,1.0,-1,ES
unique_00800,H005,ZN,30,2,1.0,1,ES
unique_00801,H005,6E,30,4,0.5,-1,6J
unique_00802,H005,6E,30,4,0.5,1,6J
unique_00803,H005,6E,30,4,1.0,-1,6J
unique_00804,H005,6E,30,4,1.0,1,6J
unique_00805,H005,6J,30,4,0.5,-1,6E
unique_00806,H005,6J,30,4,0.5,1,6E
unique_00807,H005,6J,30,4,1.0,-1,6E
unique_00808,H005,6J,30,4,1.0,1,6E
unique_00809,H005,CL,30,4,0.5,-1,NG
unique_00810,H005,CL,30,4,0.5,1,NG
unique_00811,H005,CL,30,4,1.0,-1,NG
unique_00812,H005,CL,30,4,1.0,1,NG
unique_00813,H005,ES,30,4,0.5,-1,ZN
unique_00814,H005,ES,30,4,0.5,1,ZN
unique_00815,H005,ES,30,4,1.0,-1,ZN
unique_00816,H005,ES,30,4,1.0,1,ZN
unique_00817,H005,GC,30,4,0.5,-1,HG
unique_00818,H005,GC,30,4,0.5,1,HG
unique_00819,H005,GC,30,4,1.0,-1,HG
unique_00820,H005,GC,30,4,1.0,1,HG
unique_00821,H005,HG,30,4,0.5,-1,GC
unique_00822,H005,HG,30,4,0.5,1,GC
unique_00823,H005,HG,30,4,1.0,-1,GC
unique_00824,H005,HG,30,4,1.0,1,GC
unique_00825,H005,NG,30,4,0.5,-1,CL
unique_00826,H005,NG,30,4,0.5,1,CL
unique_00827,H005,NG,30,4,1.0,-1,CL
unique_00828,H005,NG,30,4,1.0,1,CL
unique_00829,H005,NKD,30,4,0.5,-1,ES
unique_00830,H005,NKD,30,4,0.5,1,ES
unique_00831,H005,NKD,30,4,1.0,-1,ES
unique_00832,H005,NKD,30,4,1.0,1,ES
unique_00833,H005,ZC,30,4,0.5,-1,CL
unique_00834,H005,ZC,30,4,0.5,1,CL
unique_00835,H005,ZC,30,4,1.0,-1,CL
unique_00836,H005,ZC,30,4,1.0,1,CL
unique_00837,H005,ZN,30,4,0.5,-1,ES
unique_00838,H005,ZN,30,4,0.5,1,ES
unique_00839,H005,ZN,30,4,1.0,-1,ES
unique_00840,H005,ZN,30,4,1.0,1,ES
unique_00841,H006,6E,30,2,0.5,-1,
unique_00842,H006,6E,30,2,0.5,1,
unique_00843,H006,6E,30,2,1.0,-1,
unique_00844,H006,6E,30,2,1.0,1,
unique_00845,H006,6J,30,2,0.5,-1,
unique_00846,H006,6J,30,2,0.5,1,
unique_00847,H006,6J,30,2,1.0,-1,
unique_00848,H006,6J,30,2,1.0,1,
unique_00849,H006,CL,30,2,0.5,-1,
unique_00850,H006,CL,30,2,0.5,1,
unique_00851,H006,CL,30,2,1.0,-1,
unique_00852,H006,CL,30,2,1.0,1,
unique_00853,H006,ES,30,2,0.5,-1,
unique_00854,H006,ES,30,2,0.5,1,
unique_00855,H006,ES,30,2,1.0,-1,
unique_00856,H006,ES,30,2,1.0,1,
unique_00857,H006,GC,30,2,0.5,-1,
unique_00858,H006,GC,30,2,0.5,1,
unique_00859,H006,GC,30,2,1.0,-1,
unique_00860,H006,GC,30,2,1.0,1,
unique_00861,H006,HG,30,2,0.5,-1,
unique_00862,H006,HG,30,2,0.5,1,
unique_00863,H006,HG,30,2,1.0,-1,
unique_00864,H006,HG,30,2,1.0,1,
unique_00865,H006,NG,30,2,0.5,-1,
unique_00866,H006,NG,30,2,0.5,1,
unique_00867,H006,NG,30,2,1.0,-1,
unique_00868,H006,NG,30,2,1.0,1,
unique_00869,H006,NKD,30,2,0.5,-1,
unique_00870,H006,NKD,30,2,0.5,1,
unique_00871,H006,NKD,30,2,1.0,-1,
unique_00872,H006,NKD,30,2,1.0,1,
unique_00873,H006,ZC,30,2,0.5,-1,
unique_00874,H006,ZC,30,2,0.5,1,
unique_00875,H006,ZC,30,2,1.0,-1,
unique_00876,H006,ZC,30,2,1.0,1,
unique_00877,H006,ZN,30,2,0.5,-1,
unique_00878,H006,ZN,30,2,0.5,1,
unique_00879,H006,ZN,30,2,1.0,-1,
unique_00880,H006,ZN,30,2,1.0,1,
unique_00881,H006,6E,30,4,0.5,-1,
unique_00882,H006,6E,30,4,0.5,1,
unique_00883,H006,6E,30,4,1.0,-1,
unique_00884,H006,6E,30,4,1.0,1,
unique_00885,H006,6J,30,4,0.5,-1,
unique_00886,H006,6J,30,4,0.5,1,
unique_00887,H006,6J,30,4,1.0,-1,
unique_00888,H006,6J,30,4,1.0,1,
unique_00889,H006,CL,30,4,0.5,-1,
unique_00890,H006,CL,30,4,0.5,1,
unique_00891,H006,CL,30,4,1.0,-1,
unique_00892,H006,CL,30,4,1.0,1,
unique_00893,H006,ES,30,4,0.5,-1,
unique_00894,H006,ES,30,4,0.5,1,
unique_00895,H006,ES,30,4,1.0,-1,
unique_00896,H006,ES,30,4,1.0,1,
unique_00897,H006,GC,30,4,0.5,-1,
unique_00898,H006,GC,30,4,0.5,1,
unique_00899,H006,GC,30,4,1.0,-1,
unique_00900,H006,GC,30,4,1.0,1,
unique_00901,H006,HG,30,4,0.5,-1,
unique_00902,H006,HG,30,4,0.5,1,
unique_00903,H006,HG,30,4,1.0,-1,
unique_00904,H006,HG,30,4,1.0,1,
unique_00905,H006,NG,30,4,0.5,-1,
unique_00906,H006,NG,30,4,0.5,1,
unique_00907,H006,NG,30,4,1.0,-1,
unique_00908,H006,NG,30,4,1.0,1,
unique_00909,H006,NKD,30,4,0.5,-1,
unique_00910,H006,NKD,30,4,0.5,1,
unique_00911,H006,NKD,30,4,1.0,-1,
unique_00912,H006,NKD,30,4,1.0,1,
unique_00913,H006,ZC,30,4,0.5,-1,
unique_00914,H006,ZC,30,4,0.5,1,
unique_00915,H006,ZC,30,4,1.0,-1,
unique_00916,H006,ZC,30,4,1.0,1,
unique_00917,H006,ZN,30,4,0.5,-1,
unique_00918,H006,ZN,30,4,0.5,1,
unique_00919,H006,ZN,30,4,1.0,-1,
unique_00920,H006,ZN,30,4,1.0,1,
unique_00921,H006,6E,30,8,0.5,-1,
unique_00922,H006,6E,30,8,0.5,1,
unique_00923,H006,6E,30,8,1.0,-1,
unique_00924,H006,6E,30,8,1.0,1,
unique_00925,H006,6J,30,8,0.5,-1,
unique_00926,H006,6J,30,8,0.5,1,
unique_00927,H006,6J,30,8,1.0,-1,
unique_00928,H006,6J,30,8,1.0,1,
unique_00929,H006,CL,30,8,0.5,-1,
unique_00930,H006,CL,30,8,0.5,1,
unique_00931,H006,CL,30,8,1.0,-1,
unique_00932,H006,CL,30,8,1.0,1,
unique_00933,H006,ES,30,8,0.5,-1,
unique_00934,H006,ES,30,8,0.5,1,
unique_00935,H006,ES,30,8,1.0,-1,
unique_00936,H006,ES,30,8,1.0,1,
unique_00937,H006,GC,30,8,0.5,-1,
unique_00938,H006,GC,30,8,0.5,1,
unique_00939,H006,GC,30,8,1.0,-1,
unique_00940,H006,GC,30,8,1.0,1,
unique_00941,H006,HG,30,8,0.5,-1,
unique_00942,H006,HG,30,8,0.5,1,
unique_00943,H006,HG,30,8,1.0,-1,
unique_00944,H006,HG,30,8,1.0,1,
unique_00945,H006,NG,30,8,0.5,-1,
unique_00946,H006,NG,30,8,0.5,1,
unique_00947,H006,NG,30,8,1.0,-1,
unique_00948,H006,NG,30,8,1.0,1,
unique_00949,H006,NKD,30,8,0.5,-1,
unique_00950,H006,NKD,30,8,0.5,1,
unique_00951,H006,NKD,30,8,1.0,-1,
unique_00952,H006,NKD,30,8,1.0,1,
unique_00953,H006,ZC,30,8,0.5,-1,
unique_00954,H006,ZC,30,8,0.5,1,
unique_00955,H006,ZC,30,8,1.0,-1,
unique_00956,H006,ZC,30,8,1.0,1,
unique_00957,H006,ZN,30,8,0.5,-1,
unique_00958,H006,ZN,30,8,0.5,1,
unique_00959,H006,ZN,30,8,1.0,-1,
unique_00960,H006,ZN,30,8,1.0,1,
unique_00961,H002,6E,30,2,0.25,-1,
unique_00962,H002,6E,30,2,0.25,1,
unique_00963,H002,6E,30,2,0.5,-1,
unique_00964,H002,6E,30,2,0.5,1,
unique_00965,H002,6E,30,2,0.75,-1,
unique_00966,H002,6E,30,2,0.75,1,
unique_00967,H002,6E,30,5,0.25,-1,
unique_00968,H002,6E,30,5,0.25,1,
unique_00969,H002,6E,30,5,0.5,-1,
unique_00970,H002,6E,30,5,0.5,1,
unique_00971,H002,6E,30,5,0.75,-1,
unique_00972,H002,6E,30,5,0.75,1,
unique_00973,H002,6E,30,10,0.25,-1,
unique_00974,H002,6E,30,10,0.25,1,
unique_00975,H002,6E,30,10,0.5,-1,
unique_00976,H002,6E,30,10,0.5,1,
unique_00977,H002,6E,30,10,0.75,-1,
unique_00978,H002,6E,30,10,0.75,1,
unique_00979,H002,6E,30,20,0.25,-1,
unique_00980,H002,6E,30,20,0.25,1,
unique_00981,H002,6E,30,20,0.5,-1,
unique_00982,H002,6E,30,20,0.5,1,
unique_00983,H002,6E,30,20,0.75,-1,
unique_00984,H002,6E,30,20,0.75,1,
unique_00985,H003,6E,30,20,0.0,-1,
unique_00986,H003,6E,30,20,0.0,1,
unique_00987,H003,6E,30,20,0.5,-1,
unique_00988,H003,6E,30,20,0.5,1,
unique_00989,H003,6E,30,20,1.0,-1,
unique_00990,H003,6E,30,20,1.0,1,
unique_00991,H003,6E,30,60,0.0,-1,
unique_00992,H003,6E,30,60,0.0,1,
unique_00993,H003,6E,30,60,0.5,-1,
unique_00994,H003,6E,30,60,0.5,1,
unique_00995,H003,6E,30,60,1.0,-1,
unique_00996,H003,6E,30,60,1.0,1,
unique_00997,H004,6E,30,10,0.2,-1,
unique_00998,H004,6E,30,10,0.2,1,
unique_00999,H004,6E,30,10,0.35,-1,
unique_01000,H004,6E,30,10,0.35,1,
unique_01001,H004,6E,30,20,0.2,-1,
unique_01002,H004,6E,30,20,0.2,1,
unique_01003,H004,6E,30,20,0.35,-1,
unique_01004,H004,6E,30,20,0.35,1,
unique_01005,H004,6E,30,40,0.2,-1,
unique_01006,H004,6E,30,40,0.2,1,
unique_01007,H004,6E,30,40,0.35,-1,
unique_01008,H004,6E,30,40,0.35,1,
unique_01009,H002,6J,30,2,0.25,-1,
unique_01010,H002,6J,30,2,0.25,1,
unique_01011,H002,6J,30,2,0.5,-1,
unique_01012,H002,6J,30,2,0.5,1,
unique_01013,H002,6J,30,2,0.75,-1,
unique_01014,H002,6J,30,2,0.75,1,
unique_01015,H002,6J,30,5,0.25,-1,
unique_01016,H002,6J,30,5,0.25,1,
unique_01017,H002,6J,30,5,0.5,-1,
unique_01018,H002,6J,30,5,0.5,1,
unique_01019,H002,6J,30,5,0.75,-1,
unique_01020,H002,6J,30,5,0.75,1,
unique_01021,H002,6J,30,10,0.25,-1,
unique_01022,H002,6J,30,10,0.25,1,
unique_01023,H002,6J,30,10,0.5,-1,
unique_01024,H002,6J,30,10,0.5,1,
unique_01025,H002,6J,30,10,0.75,-1,
unique_01026,H002,6J,30,10,0.75,1,
unique_01027,H002,6J,30,20,0.25,-1,
unique_01028,H002,6J,30,20,0.25,1,
unique_01029,H002,6J,30,20,0.5,-1,
unique_01030,H002,6J,30,20,0.5,1,
unique_01031,H002,6J,30,20,0.75,-1,
unique_01032,H002,6J,30,20,0.75,1,
unique_01033,H003,6J,30,20,0.0,-1,
unique_01034,H003,6J,30,20,0.0,1,
unique_01035,H003,6J,30,20,0.5,-1,
unique_01036,H003,6J,30,20,0.5,1,
unique_01037,H003,6J,30,20,1.0,-1,
unique_01038,H003,6J,30,20,1.0,1,
unique_01039,H003,6J,30,60,0.0,-1,
unique_01040,H003,6J,30,60,0.0,1,
unique_01041,H003,6J,30,60,0.5,-1,
unique_01042,H003,6J,30,60,0.5,1,
unique_01043,H003,6J,30,60,1.0,-1,
unique_01044,H003,6J,30,60,1.0,1,
unique_01045,H004,6J,30,10,0.2,-1,
unique_01046,H004,6J,30,10,0.2,1,
unique_01047,H004,6J,30,10,0.35,-1,
unique_01048,H004,6J,30,10,0.35,1,
unique_01049,H004,6J,30,20,0.2,-1,
unique_01050,H004,6J,30,20,0.2,1,
unique_01051,H004,6J,30,20,0.35,-1,
unique_01052,H004,6J,30,20,0.35,1,
unique_01053,H004,6J,30,40,0.2,-1,
unique_01054,H004,6J,30,40,0.2,1,
unique_01055,H004,6J,30,40,0.35,-1,
unique_01056,H004,6J,30,40,0.35,1,
unique_01057,H002,CL,30,2,0.25,-1,
unique_01058,H002,CL,30,2,0.25,1,
unique_01059,H002,CL,30,2,0.5,-1,
unique_01060,H002,CL,30,2,0.5,1,
unique_01061,H002,CL,30,2,0.75,-1,
unique_01062,H002,CL,30,2,0.75,1,
unique_01063,H002,CL,30,5,0.25,-1,
unique_01064,H002,CL,30,5,0.25,1,
unique_01065,H002,CL,30,5,0.5,-1,
unique_01066,H002,CL,30,5,0.5,1,
unique_01067,H002,CL,30,5,0.75,-1,
unique_01068,H002,CL,30,5,0.75,1,
unique_01069,H002,CL,30,10,0.25,-1,
unique_01070,H002,CL,30,10,0.25,1,
unique_01071,H002,CL,30,10,0.5,-1,
unique_01072,H002,CL,30,10,0.5,1,
unique_01073,H002,CL,30,10,0.75,-1,
unique_01074,H002,CL,30,10,0.75,1,
unique_01075,H002,CL,30,20,0.25,-1,
unique_01076,H002,CL,30,20,0.25,1,
unique_01077,H002,CL,30,20,0.5,-1,
unique_01078,H002,CL,30,20,0.5,1,
unique_01079,H002,CL,30,20,0.75,-1,
unique_01080,H002,CL,30,20,0.75,1,
unique_01081,H003,CL,30,20,0.0,-1,
unique_01082,H003,CL,30,20,0.0,1,
unique_01083,H003,CL,30,20,0.5,-1,
unique_01084,H003,CL,30,20,0.5,1,
unique_01085,H003,CL,30,20,1.0,-1,
unique_01086,H003,CL,30,20,1.0,1,
unique_01087,H003,CL,30,60,0.0,-1,
unique_01088,H003,CL,30,60,0.0,1,
unique_01089,H003,CL,30,60,0.5,-1,
unique_01090,H003,CL,30,60,0.5,1,
unique_01091,H003,CL,30,60,1.0,-1,
unique_01092,H003,CL,30,60,1.0,1,
unique_01093,H004,CL,30,10,0.2,-1,
unique_01094,H004,CL,30,10,0.2,1,
unique_01095,H004,CL,30,10,0.35,-1,
unique_01096,H004,CL,30,10,0.35,1,
unique_01097,H004,CL,30,20,0.2,-1,
unique_01098,H004,CL,30,20,0.2,1,
unique_01099,H004,CL,30,20,0.35,-1,
unique_01100,H004,CL,30,20,0.35,1,
unique_01101,H004,CL,30,40,0.2,-1,
unique_01102,H004,CL,30,40,0.2,1,
unique_01103,H004,CL,30,40,0.35,-1,
unique_01104,H004,CL,30,40,0.35,1,
unique_01105,H002,ES,30,2,0.25,-1,
unique_01106,H002,ES,30,2,0.25,1,
unique_01107,H002,ES,30,2,0.5,-1,
unique_01108,H002,ES,30,2,0.5,1,
unique_01109,H002,ES,30,2,0.75,-1,
unique_01110,H002,ES,30,2,0.75,1,
unique_01111,H002,ES,30,5,0.25,-1,
unique_01112,H002,ES,30,5,0.25,1,
unique_01113,H002,ES,30,5,0.5,-1,
unique_01114,H002,ES,30,5,0.5,1,
unique_01115,H002,ES,30,5,0.75,-1,
unique_01116,H002,ES,30,5,0.75,1,
unique_01117,H002,ES,30,10,0.25,-1,
unique_01118,H002,ES,30,10,0.25,1,
unique_01119,H002,ES,30,10,0.5,-1,
unique_01120,H002,ES,30,10,0.5,1,
unique_01121,H002,ES,30,10,0.75,-1,
unique_01122,H002,ES,30,10,0.75,1,
unique_01123,H002,ES,30,20,0.25,-1,
unique_01124,H002,ES,30,20,0.25,1,
unique_01125,H002,ES,30,20,0.5,-1,
unique_01126,H002,ES,30,20,0.5,1,
unique_01127,H002,ES,30,20,0.75,-1,
unique_01128,H002,ES,30,20,0.75,1,
unique_01129,H003,ES,30,20,0.0,-1,
unique_01130,H003,ES,30,20,0.0,1,
unique_01131,H003,ES,30,20,0.5,-1,
unique_01132,H003,ES,30,20,0.5,1,
unique_01133,H003,ES,30,20,1.0,-1,
unique_01134,H003,ES,30,20,1.0,1,
unique_01135,H003,ES,30,60,0.0,-1,
unique_01136,H003,ES,30,60,0.0,1,
unique_01137,H003,ES,30,60,0.5,-1,
unique_01138,H003,ES,30,60,0.5,1,
unique_01139,H003,ES,30,60,1.0,-1,
unique_01140,H003,ES,30,60,1.0,1,
unique_01141,H004,ES,30,10,0.2,-1,
unique_01142,H004,ES,30,10,0.2,1,
unique_01143,H004,ES,30,10,0.35,-1,
unique_01144,H004,ES,30,10,0.35,1,
unique_01145,H004,ES,30,20,0.2,-1,
unique_01146,H004,ES,30,20,0.2,1,
unique_01147,H004,ES,30,20,0.35,-1,
unique_01148,H004,ES,30,20,0.35,1,
unique_01149,H004,ES,30,40,0.2,-1,
unique_01150,H004,ES,30,40,0.2,1,
unique_01151,H004,ES,30,40,0.35,-1,
unique_01152,H004,ES,30,40,0.35,1,
