strategy,hypothesis_id,symbol,folder
unique_01106,H002,ES,strategies/H002/unique_01106
unique_01107,H002,ES,strategies/H002/unique_01107
unique_01108,H002,ES,strategies/H002/unique_01108
unique_01109,H002,ES,strategies/H002/unique_01109
unique_01110,H002,ES,strategies/H002/unique_01110
unique_01111,H002,ES,strategies/H002/unique_01111
unique_01112,H002,ES,strategies/H002/unique_01112
unique_01113,H002,ES,strategies/H002/unique_01113
unique_01114,H002,ES,strategies/H002/unique_01114
unique_01115,H002,ES,strategies/H002/unique_01115
unique_01116,H002,ES,strategies/H002/unique_01116
unique_01117,H002,ES,strategies/H002/unique_01117
unique_01118,H002,ES,strategies/H002/unique_01118
unique_01119,H002,ES,strategies/H002/unique_01119
unique_01120,H002,ES,strategies/H002/unique_01120
unique_01121,H002,ES,strategies/H002/unique_01121
unique_01122,H002,ES,strategies/H002/unique_01122
unique_01123,H002,ES,strategies/H002/unique_01123
unique_01124,H002,ES,strategies/H002/unique_01124
unique_01125,H002,ES,strategies/H002/unique_01125
unique_01126,H002,ES,strategies/H002/unique_01126
unique_01127,H002,ES,strategies/H002/unique_01127
unique_01128,H002,ES,strategies/H002/unique_01128
unique_01129,H003,ES,strategies/H003/unique_01129
unique_01130,H003,ES,strategies/H003/unique_01130
unique_01131,H003,ES,strategies/H003/unique_01131
unique_01132,H003,ES,strategies/H003/unique_01132
unique_01133,H003,ES,strategies/H003/unique_01133
unique_01134,H003,ES,strategies/H003/unique_01134
unique_01135,H003,ES,strategies/H003/unique_01135
unique_01136,H003,ES,strategies/H003/unique_01136
unique_01137,H003,ES,strategies/H003/unique_01137
unique_01138,H003,ES,strategies/H003/unique_01138
unique_01139,H003,ES,strategies/H003/unique_01139
unique_01140,H003,ES,strategies/H003/unique_01140
unique_01141,H004,ES,strategies/H004/unique_01141
unique_01142,H004,ES,strategies/H004/unique_01142
unique_01143,H004,ES,strategies/H004/unique_01143
unique_01144,H004,ES,strategies/H004/unique_01144
unique_01145,H004,ES,strategies/H004/unique_01145
unique_01146,H004,ES,strategies/H004/unique_01146
unique_01147,H004,ES,strategies/H004/unique_01147
unique_01148,H004,ES,strategies/H004/unique_01148
unique_01149,H004,ES,strategies/H004/unique_01149
unique_01150,H004,ES,strategies/H004/unique_01150
unique_01151,H004,ES,strategies/H004/unique_01151
unique_01152,H004,ES,strategies/H004/unique_01152
unique_01153,H002,GC,strategies/H002/unique_01153
unique_01154,H002,GC,strategies/H002/unique_01154
unique_01155,H002,GC,strategies/H002/unique_01155
unique_01156,H002,GC,strategies/H002/unique_01156
unique_01157,H002,GC,strategies/H002/unique_01157
unique_01158,H002,GC,strategies/H002/unique_01158
unique_01159,H002,GC,strategies/H002/unique_01159
unique_01160,H002,GC,strategies/H002/unique_01160
unique_01161,H002,GC,strategies/H002/unique_01161
unique_01162,H002,GC,strategies/H002/unique_01162
unique_01163,H002,GC,strategies/H002/unique_01163
unique_01164,H002,GC,strategies/H002/unique_01164
unique_01165,H002,GC,strategies/H002/unique_01165
unique_01166,H002,GC,strategies/H002/unique_01166
unique_01167,H002,GC,strategies/H002/unique_01167
unique_01168,H002,GC,strategies/H002/unique_01168
unique_01169,H002,GC,strategies/H002/unique_01169
unique_01170,H002,GC,strategies/H002/unique_01170
unique_01171,H002,GC,strategies/H002/unique_01171
unique_01172,H002,GC,strategies/H002/unique_01172
unique_01173,H002,GC,strategies/H002/unique_01173
unique_01174,H002,GC,strategies/H002/unique_01174
unique_01175,H002,GC,strategies/H002/unique_01175
unique_01176,H002,GC,strategies/H002/unique_01176
unique_01177,H003,GC,strategies/H003/unique_01177
unique_01178,H003,GC,strategies/H003/unique_01178
unique_01179,H003,GC,strategies/H003/unique_01179
unique_01180,H003,GC,strategies/H003/unique_01180
unique_01181,H003,GC,strategies/H003/unique_01181
unique_01182,H003,GC,strategies/H003/unique_01182
unique_01183,H003,GC,strategies/H003/unique_01183
unique_01184,H003,GC,strategies/H003/unique_01184
unique_01185,H003,GC,strategies/H003/unique_01185
unique_01186,H003,GC,strategies/H003/unique_01186
unique_01187,H003,GC,strategies/H003/unique_01187
unique_01188,H003,GC,strategies/H003/unique_01188
unique_01189,H004,GC,strategies/H004/unique_01189
unique_01190,H004,GC,strategies/H004/unique_01190
unique_01191,H004,GC,strategies/H004/unique_01191
unique_01192,H004,GC,strategies/H004/unique_01192
unique_01193,H004,GC,strategies/H004/unique_01193
unique_01194,H004,GC,strategies/H004/unique_01194
unique_01195,H004,GC,strategies/H004/unique_01195
unique_01196,H004,GC,strategies/H004/unique_01196
unique_01197,H004,GC,strategies/H004/unique_01197
unique_01198,H004,GC,strategies/H004/unique_01198
unique_01199,H004,GC,strategies/H004/unique_01199
unique_01200,H004,GC,strategies/H004/unique_01200
unique_01201,H002,HG,strategies/H002/unique_01201
unique_01202,H002,HG,strategies/H002/unique_01202
unique_01203,H002,HG,strategies/H002/unique_01203
unique_01204,H002,HG,strategies/H002/unique_01204
unique_01205,H002,HG,strategies/H002/unique_01205
unique_01206,H002,HG,strategies/H002/unique_01206
unique_01207,H002,HG,strategies/H002/unique_01207
unique_01208,H002,HG,strategies/H002/unique_01208
unique_01209,H002,HG,strategies/H002/unique_01209
unique_01210,H002,HG,strategies/H002/unique_01210
unique_01211,H002,HG,strategies/H002/unique_01211
unique_01212,H002,HG,strategies/H002/unique_01212
unique_01213,H002,HG,strategies/H002/unique_01213
unique_01214,H002,HG,strategies/H002/unique_01214
unique_01215,H002,HG,strategies/H002/unique_01215
unique_01216,H002,HG,strategies/H002/unique_01216
unique_01217,H002,HG,strategies/H002/unique_01217
unique_01218,H002,HG,strategies/H002/unique_01218
unique_01219,H002,HG,strategies/H002/unique_01219
unique_01220,H002,HG,strategies/H002/unique_01220
unique_01221,H002,HG,strategies/H002/unique_01221
unique_01222,H002,HG,strategies/H002/unique_01222
unique_01223,H002,HG,strategies/H002/unique_01223
unique_01224,H002,HG,strategies/H002/unique_01224
unique_01225,H003,HG,strategies/H003/unique_01225
unique_01226,H003,HG,strategies/H003/unique_01226
unique_01227,H003,HG,strategies/H003/unique_01227
unique_01228,H003,HG,strategies/H003/unique_01228
unique_01229,H003,HG,strategies/H003/unique_01229
unique_01230,H003,HG,strategies/H003/unique_01230
unique_01231,H003,HG,strategies/H003/unique_01231
unique_01232,H003,HG,strategies/H003/unique_01232
unique_01233,H003,HG,strategies/H003/unique_01233
unique_01234,H003,HG,strategies/H003/unique_01234
unique_01235,H003,HG,strategies/H003/unique_01235
unique_01236,H003,HG,strategies/H003/unique_01236
unique_01237,H004,HG,strategies/H004/unique_01237
unique_01238,H004,HG,strategies/H004/unique_01238
unique_01239,H004,HG,strategies/H004/unique_01239
unique_01240,H004,HG,strategies/H004/unique_01240
unique_01241,H004,HG,strategies/H004/unique_01241
unique_01242,H004,HG,strategies/H004/unique_01242
unique_01243,H004,HG,strategies/H004/unique_01243
unique_01244,H004,HG,strategies/H004/unique_01244
unique_01245,H004,HG,strategies/H004/unique_01245
unique_01246,H004,HG,strategies/H004/unique_01246
unique_01247,H004,HG,strategies/H004/unique_01247
unique_01248,H004,HG,strategies/H004/unique_01248
unique_01249,H002,NG,strategies/H002/unique_01249
unique_01250,H002,NG,strategies/H002/unique_01250
unique_01251,H002,NG,strategies/H002/unique_01251
unique_01252,H002,NG,strategies/H002/unique_01252
unique_01253,H002,NG,strategies/H002/unique_01253
unique_01254,H002,NG,strategies/H002/unique_01254
unique_01255,H002,NG,strategies/H002/unique_01255
unique_01256,H002,NG,strategies/H002/unique_01256
unique_01257,H002,NG,strategies/H002/unique_01257
unique_01258,H002,NG,strategies/H002/unique_01258
unique_01259,H002,NG,strategies/H002/unique_01259
unique_01260,H002,NG,strategies/H002/unique_01260
unique_01261,H002,NG,strategies/H002/unique_01261
unique_01262,H002,NG,strategies/H002/unique_01262
unique_01263,H002,NG,strategies/H002/unique_01263
unique_01264,H002,NG,strategies/H002/unique_01264
unique_01265,H002,NG,strategies/H002/unique_01265
unique_01266,H002,NG,strategies/H002/unique_01266
unique_01267,H002,NG,strategies/H002/unique_01267
unique_01268,H002,NG,strategies/H002/unique_01268
unique_01269,H002,NG,strategies/H002/unique_01269
unique_01270,H002,NG,strategies/H002/unique_01270
unique_01271,H002,NG,strategies/H002/unique_01271
unique_01272,H002,NG,strategies/H002/unique_01272
unique_01273,H003,NG,strategies/H003/unique_01273
unique_01274,H003,NG,strategies/H003/unique_01274
unique_01275,H003,NG,strategies/H003/unique_01275
unique_01276,H003,NG,strategies/H003/unique_01276
unique_01277,H003,NG,strategies/H003/unique_01277
unique_01278,H003,NG,strategies/H003/unique_01278
unique_01279,H003,NG,strategies/H003/unique_01279
unique_01280,H003,NG,strategies/H003/unique_01280
unique_01281,H003,NG,strategies/H003/unique_01281
unique_01282,H003,NG,strategies/H003/unique_01282
unique_01283,H003,NG,strategies/H003/unique_01283
unique_01284,H003,NG,strategies/H003/unique_01284
unique_01285,H004,NG,strategies/H004/unique_01285
unique_01286,H004,NG,strategies/H004/unique_01286
unique_01287,H004,NG,strategies/H004/unique_01287
unique_01288,H004,NG,strategies/H004/unique_01288
unique_01289,H004,NG,strategies/H004/unique_01289
unique_01290,H004,NG,strategies/H004/unique_01290
unique_01291,H004,NG,strategies/H004/unique_01291
unique_01292,H004,NG,strategies/H004/unique_01292
unique_01293,H004,NG,strategies/H004/unique_01293
unique_01294,H004,NG,strategies/H004/unique_01294
unique_01295,H004,NG,strategies/H004/unique_01295
unique_01296,H004,NG,strategies/H004/unique_01296
unique_01297,H002,NKD,strategies/H002/unique_01297
unique_01298,H002,NKD,strategies/H002/unique_01298
unique_01299,H002,NKD,strategies/H002/unique_01299
unique_01300,H002,NKD,strategies/H002/unique_01300
unique_01301,H002,NKD,strategies/H002/unique_01301
unique_01302,H002,NKD,strategies/H002/unique_01302
unique_01303,H002,NKD,strategies/H002/unique_01303
unique_01304,H002,NKD,strategies/H002/unique_01304
unique_01305,H002,NKD,strategies/H002/unique_01305
unique_01306,H002,NKD,strategies/H002/unique_01306
unique_01307,H002,NKD,strategies/H002/unique_01307
unique_01308,H002,NKD,strategies/H002/unique_01308
unique_01309,H002,NKD,strategies/H002/unique_01309
unique_01310,H002,NKD,strategies/H002/unique_01310
unique_01311,H002,NKD,strategies/H002/unique_01311
unique_01312,H002,NKD,strategies/H002/unique_01312
unique_01313,H002,NKD,strategies/H002/unique_01313
unique_01314,H002,NKD,strategies/H002/unique_01314
unique_01315,H002,NKD,strategies/H002/unique_01315
unique_01316,H002,NKD,strategies/H002/unique_01316
unique_01317,H002,NKD,strategies/H002/unique_01317
unique_01318,H002,NKD,strategies/H002/unique_01318
unique_01319,H002,NKD,strategies/H002/unique_01319
unique_01320,H002,NKD,strategies/H002/unique_01320
unique_01321,H003,NKD,strategies/H003/unique_01321
unique_01322,H003,NKD,strategies/H003/unique_01322
unique_01323,H003,NKD,strategies/H003/unique_01323
unique_01324,H003,NKD,strategies/H003/unique_01324
unique_01325,H003,NKD,strategies/H003/unique_01325
unique_01326,H003,NKD,strategies/H003/unique_01326
unique_01327,H003,NKD,strategies/H003/unique_01327
unique_01328,H003,NKD,strategies/H003/unique_01328
unique_01329,H003,NKD,strategies/H003/unique_01329
unique_01330,H003,NKD,strategies/H003/unique_01330
unique_01331,H003,NKD,strategies/H003/unique_01331
unique_01332,H003,NKD,strategies/H003/unique_01332
unique_01333,H004,NKD,strategies/H004/unique_01333
unique_01334,H004,NKD,strategies/H004/unique_01334
unique_01335,H004,NKD,strategies/H004/unique_01335
unique_01336,H004,NKD,strategies/H004/unique_01336
unique_01337,H004,NKD,strategies/H004/unique_01337
unique_01338,H004,NKD,strategies/H004/unique_01338
unique_01339,H004,NKD,strategies/H004/unique_01339
unique_01340,H004,NKD,strategies/H004/unique_01340
unique_01341,H004,NKD,strategies/H004/unique_01341
unique_01342,H004,NKD,strategies/H004/unique_01342
unique_01343,H004,NKD,strategies/H004/unique_01343
unique_01344,H004,NKD,strategies/H004/unique_01344
unique_01345,H002,ZC,strategies/H002/unique_01345
unique_01346,H002,ZC,strategies/H002/unique_01346
unique_01347,H002,ZC,strategies/H002/unique_01347
unique_01348,H002,ZC,strategies/H002/unique_01348
unique_01349,H002,ZC,strategies/H002/unique_01349
unique_01350,H002,ZC,strategies/H002/unique_01350
unique_01351,H002,ZC,strategies/H002/unique_01351
unique_01352,H002,ZC,strategies/H002/unique_01352
unique_01353,H002,ZC,strategies/H002/unique_01353
unique_01354,H002,ZC,strategies/H002/unique_01354
unique_01355,H002,ZC,strategies/H002/unique_01355
unique_01356,H002,ZC,strategies/H002/unique_01356
unique_01357,H002,ZC,strategies/H002/unique_01357
unique_01358,H002,ZC,strategies/H002/unique_01358
unique_01359,H002,ZC,strategies/H002/unique_01359
unique_01360,H002,ZC,strategies/H002/unique_01360
unique_01361,H002,ZC,strategies/H002/unique_01361
unique_01362,H002,ZC,strategies/H002/unique_01362
unique_01363,H002,ZC,strategies/H002/unique_01363
unique_01364,H002,ZC,strategies/H002/unique_01364
unique_01365,H002,ZC,strategies/H002/unique_01365
unique_01366,H002,ZC,strategies/H002/unique_01366
unique_01367,H002,ZC,strategies/H002/unique_01367
unique_01368,H002,ZC,strategies/H002/unique_01368
unique_01369,H003,ZC,strategies/H003/unique_01369
unique_01370,H003,ZC,strategies/H003/unique_01370
unique_01371,H003,ZC,strategies/H003/unique_01371
unique_01372,H003,ZC,strategies/H003/unique_01372
unique_01373,H003,ZC,strategies/H003/unique_01373
unique_01374,H003,ZC,strategies/H003/unique_01374
unique_01375,H003,ZC,strategies/H003/unique_01375
unique_01376,H003,ZC,strategies/H003/unique_01376
unique_01377,H003,ZC,strategies/H003/unique_01377
unique_01378,H003,ZC,strategies/H003/unique_01378
unique_01379,H003,ZC,strategies/H003/unique_01379
unique_01380,H003,ZC,strategies/H003/unique_01380
unique_01381,H004,ZC,strategies/H004/unique_01381
unique_01382,H004,ZC,strategies/H004/unique_01382
unique_01383,H004,ZC,strategies/H004/unique_01383
unique_01384,H004,ZC,strategies/H004/unique_01384
unique_01385,H004,ZC,strategies/H004/unique_01385
unique_01386,H004,ZC,strategies/H004/unique_01386
unique_01387,H004,ZC,strategies/H004/unique_01387
unique_01388,H004,ZC,strategies/H004/unique_01388
unique_01389,H004,ZC,strategies/H004/unique_01389
unique_01390,H004,ZC,strategies/H004/unique_01390
unique_01391,H004,ZC,strategies/H004/unique_01391
unique_01392,H004,ZC,strategies/H004/unique_01392
unique_01393,H002,ZN,strategies/H002/unique_01393
unique_01394,H002,ZN,strategies/H002/unique_01394
unique_01395,H002,ZN,strategies/H002/unique_01395
unique_01396,H002,ZN,strategies/H002/unique_01396
unique_01397,H002,ZN,strategies/H002/unique_01397
unique_01398,H002,ZN,strategies/H002/unique_01398
unique_01399,H002,ZN,strategies/H002/unique_01399
unique_01400,H002,ZN,strategies/H002/unique_01400
unique_01401,H002,ZN,strategies/H002/unique_01401
unique_01402,H002,ZN,strategies/H002/unique_01402
unique_01403,H002,ZN,strategies/H002/unique_01403
unique_01404,H002,ZN,strategies/H002/unique_01404
unique_01405,H002,ZN,strategies/H002/unique_01405
unique_01406,H002,ZN,strategies/H002/unique_01406
unique_01407,H002,ZN,strategies/H002/unique_01407
unique_01408,H002,ZN,strategies/H002/unique_01408
unique_01409,H002,ZN,strategies/H002/unique_01409
unique_01410,H002,ZN,strategies/H002/unique_01410
unique_01411,H002,ZN,strategies/H002/unique_01411
unique_01412,H002,ZN,strategies/H002/unique_01412
unique_01413,H002,ZN,strategies/H002/unique_01413
unique_01414,H002,ZN,strategies/H002/unique_01414
unique_01415,H002,ZN,strategies/H002/unique_01415
unique_01416,H002,ZN,strategies/H002/unique_01416
unique_01417,H003,ZN,strategies/H003/unique_01417
unique_01418,H003,ZN,strategies/H003/unique_01418
unique_01419,H003,ZN,strategies/H003/unique_01419
unique_01420,H003,ZN,strategies/H003/unique_01420
unique_01421,H003,ZN,strategies/H003/unique_01421
unique_01422,H003,ZN,strategies/H003/unique_01422
unique_01423,H003,ZN,strategies/H003/unique_01423
unique_01424,H003,ZN,strategies/H003/unique_01424
unique_01425,H003,ZN,strategies/H003/unique_01425
unique_01426,H003,ZN,strategies/H003/unique_01426
unique_01427,H003,ZN,strategies/H003/unique_01427
unique_01428,H003,ZN,strategies/H003/unique_01428
unique_01429,H004,ZN,strategies/H004/unique_01429
unique_01430,H004,ZN,strategies/H004/unique_01430
unique_01431,H004,ZN,strategies/H004/unique_01431
unique_01432,H004,ZN,strategies/H004/unique_01432
unique_01433,H004,ZN,strategies/H004/unique_01433
unique_01434,H004,ZN,strategies/H004/unique_01434
unique_01435,H004,ZN,strategies/H004/unique_01435
unique_01436,H004,ZN,strategies/H004/unique_01436
unique_01437,H004,ZN,strategies/H004/unique_01437
unique_01438,H004,ZN,strategies/H004/unique_01438
unique_01439,H004,ZN,strategies/H004/unique_01439
unique_01440,H004,ZN,strategies/H004/unique_01440
unique_01441,H005,6E,strategies/H005/unique_01441
unique_01442,H005,6E,strategies/H005/unique_01442
unique_01443,H005,6E,strategies/H005/unique_01443
unique_01444,H005,6E,strategies/H005/unique_01444
unique_01445,H005,6J,strategies/H005/unique_01445
unique_01446,H005,6J,strategies/H005/unique_01446
unique_01447,H005,6J,strategies/H005/unique_01447
unique_01448,H005,6J,strategies/H005/unique_01448
unique_01449,H005,CL,strategies/H005/unique_01449
unique_01450,H005,CL,strategies/H005/unique_01450
unique_01451,H005,CL,strategies/H005/unique_01451
unique_01452,H005,CL,strategies/H005/unique_01452
unique_01453,H005,ES,strategies/H005/unique_01453
unique_01454,H005,ES,strategies/H005/unique_01454
unique_01455,H005,ES,strategies/H005/unique_01455
unique_01456,H005,ES,strategies/H005/unique_01456
unique_01457,H005,GC,strategies/H005/unique_01457
unique_01458,H005,GC,strategies/H005/unique_01458
unique_01459,H005,GC,strategies/H005/unique_01459
unique_01460,H005,GC,strategies/H005/unique_01460
unique_01461,H005,HG,strategies/H005/unique_01461
unique_01462,H005,HG,strategies/H005/unique_01462
unique_01463,H005,HG,strategies/H005/unique_01463
unique_01464,H005,HG,strategies/H005/unique_01464
unique_01465,H005,NG,strategies/H005/unique_01465
unique_01466,H005,NG,strategies/H005/unique_01466
unique_01467,H005,NG,strategies/H005/unique_01467
unique_01468,H005,NG,strategies/H005/unique_01468
unique_01469,H005,NKD,strategies/H005/unique_01469
unique_01470,H005,NKD,strategies/H005/unique_01470
unique_01471,H005,NKD,strategies/H005/unique_01471
unique_01472,H005,NKD,strategies/H005/unique_01472
unique_01473,H005,ZC,strategies/H005/unique_01473
unique_01474,H005,ZC,strategies/H005/unique_01474
unique_01475,H005,ZC,strategies/H005/unique_01475
unique_01476,H005,ZC,strategies/H005/unique_01476
unique_01477,H005,ZN,strategies/H005/unique_01477
unique_01478,H005,ZN,strategies/H005/unique_01478
unique_01479,H005,ZN,strategies/H005/unique_01479
unique_01480,H005,ZN,strategies/H005/unique_01480
unique_01481,H005,6E,strategies/H005/unique_01481
unique_01482,H005,6E,strategies/H005/unique_01482
unique_01483,H005,6E,strategies/H005/unique_01483
unique_01484,H005,6E,strategies/H005/unique_01484
unique_01485,H005,6J,strategies/H005/unique_01485
unique_01486,H005,6J,strategies/H005/unique_01486
unique_01487,H005,6J,strategies/H005/unique_01487
unique_01488,H005,6J,strategies/H005/unique_01488
unique_01489,H005,CL,strategies/H005/unique_01489
unique_01490,H005,CL,strategies/H005/unique_01490
unique_01491,H005,CL,strategies/H005/unique_01491
unique_01492,H005,CL,strategies/H005/unique_01492
unique_01493,H005,ES,strategies/H005/unique_01493
unique_01494,H005,ES,strategies/H005/unique_01494
unique_01495,H005,ES,strategies/H005/unique_01495
unique_01496,H005,ES,strategies/H005/unique_01496
unique_01497,H005,GC,strategies/H005/unique_01497
unique_01498,H005,GC,strategies/H005/unique_01498
unique_01499,H005,GC,strategies/H005/unique_01499
unique_01500,H005,GC,strategies/H005/unique_01500
unique_01501,H005,HG,strategies/H005/unique_01501
unique_01502,H005,HG,strategies/H005/unique_01502
unique_01503,H005,HG,strategies/H005/unique_01503
unique_01504,H005,HG,strategies/H005/unique_01504
unique_01505,H005,NG,strategies/H005/unique_01505
unique_01506,H005,NG,strategies/H005/unique_01506
unique_01507,H005,NG,strategies/H005/unique_01507
unique_01508,H005,NG,strategies/H005/unique_01508
unique_01509,H005,NKD,strategies/H005/unique_01509
unique_01510,H005,NKD,strategies/H005/unique_01510
unique_01511,H005,NKD,strategies/H005/unique_01511
unique_01512,H005,NKD,strategies/H005/unique_01512
unique_01513,H005,ZC,strategies/H005/unique_01513
unique_01514,H005,ZC,strategies/H005/unique_01514
unique_01515,H005,ZC,strategies/H005/unique_01515
unique_01516,H005,ZC,strategies/H005/unique_01516
unique_01517,H005,ZN,strategies/H005/unique_01517
unique_01518,H005,ZN,strategies/H005/unique_01518
unique_01519,H005,ZN,strategies/H005/unique_01519
unique_01520,H005,ZN,strategies/H005/unique_01520
unique_01521,H005,6E,strategies/H005/unique_01521
unique_01522,H005,6E,strategies/H005/unique_01522
unique_01523,H005,6E,strategies/H005/unique_01523
unique_01524,H005,6E,strategies/H005/unique_01524
unique_01525,H005,6J,strategies/H005/unique_01525
unique_01526,H005,6J,strategies/H005/unique_01526
unique_01527,H005,6J,strategies/H005/unique_01527
unique_01528,H005,6J,strategies/H005/unique_01528
unique_01529,H005,CL,strategies/H005/unique_01529
unique_01530,H005,CL,strategies/H005/unique_01530
unique_01531,H005,CL,strategies/H005/unique_01531
unique_01532,H005,CL,strategies/H005/unique_01532
unique_01533,H005,ES,strategies/H005/unique_01533
unique_01534,H005,ES,strategies/H005/unique_01534
unique_01535,H005,ES,strategies/H005/unique_01535
unique_01536,H005,ES,strategies/H005/unique_01536
unique_01537,H005,GC,strategies/H005/unique_01537
unique_01538,H005,GC,strategies/H005/unique_01538
unique_01539,H005,GC,strategies/H005/unique_01539
unique_01540,H005,GC,strategies/H005/unique_01540
unique_01541,H005,HG,strategies/H005/unique_01541
unique_01542,H005,HG,strategies/H005/unique_01542
unique_01543,H005,HG,strategies/H005/unique_01543
unique_01544,H005,HG,strategies/H005/unique_01544
unique_01545,H005,NG,strategies/H005/unique_01545
unique_01546,H005,NG,strategies/H005/unique_01546
unique_01547,H005,NG,strategies/H005/unique_01547
unique_01548,H005,NG,strategies/H005/unique_01548
unique_01549,H005,NKD,strategies/H005/unique_01549
unique_01550,H005,NKD,strategies/H005/unique_01550
unique_01551,H005,NKD,strategies/H005/unique_01551
unique_01552,H005,NKD,strategies/H005/unique_01552
unique_01553,H005,ZC,strategies/H005/unique_01553
unique_01554,H005,ZC,strategies/H005/unique_01554
unique_01555,H005,ZC,strategies/H005/unique_01555
unique_01556,H005,ZC,strategies/H005/unique_01556
unique_01557,H005,ZN,strategies/H005/unique_01557
unique_01558,H005,ZN,strategies/H005/unique_01558
unique_01559,H005,ZN,strategies/H005/unique_01559
unique_01560,H005,ZN,strategies/H005/unique_01560
unique_01561,H006,6E,strategies/H006/unique_01561
unique_01562,H006,6E,strategies/H006/unique_01562
unique_01563,H006,6E,strategies/H006/unique_01563
unique_01564,H006,6E,strategies/H006/unique_01564
unique_01565,H006,6J,strategies/H006/unique_01565
unique_01566,H006,6J,strategies/H006/unique_01566
unique_01567,H006,6J,strategies/H006/unique_01567
unique_01568,H006,6J,strategies/H006/unique_01568
unique_01569,H006,CL,strategies/H006/unique_01569
unique_01570,H006,CL,strategies/H006/unique_01570
unique_01571,H006,CL,strategies/H006/unique_01571
unique_01572,H006,CL,strategies/H006/unique_01572
unique_01573,H006,ES,strategies/H006/unique_01573
unique_01574,H006,ES,strategies/H006/unique_01574
unique_01575,H006,ES,strategies/H006/unique_01575
unique_01576,H006,ES,strategies/H006/unique_01576
unique_01577,H006,GC,strategies/H006/unique_01577
unique_01578,H006,GC,strategies/H006/unique_01578
unique_01579,H006,GC,strategies/H006/unique_01579
unique_01580,H006,GC,strategies/H006/unique_01580
unique_01581,H006,HG,strategies/H006/unique_01581
unique_01582,H006,HG,strategies/H006/unique_01582
unique_01583,H006,HG,strategies/H006/unique_01583
unique_01584,H006,HG,strategies/H006/unique_01584
unique_01585,H006,NG,strategies/H006/unique_01585
unique_01586,H006,NG,strategies/H006/unique_01586
unique_01587,H006,NG,strategies/H006/unique_01587
unique_01588,H006,NG,strategies/H006/unique_01588
unique_01589,H006,NKD,strategies/H006/unique_01589
unique_01590,H006,NKD,strategies/H006/unique_01590
unique_01591,H006,NKD,strategies/H006/unique_01591
unique_01592,H006,NKD,strategies/H006/unique_01592
unique_01593,H006,ZC,strategies/H006/unique_01593
unique_01594,H006,ZC,strategies/H006/unique_01594
unique_01595,H006,ZC,strategies/H006/unique_01595
unique_01596,H006,ZC,strategies/H006/unique_01596
unique_01597,H006,ZN,strategies/H006/unique_01597
unique_01598,H006,ZN,strategies/H006/unique_01598
unique_01599,H006,ZN,strategies/H006/unique_01599
unique_01600,H006,ZN,strategies/H006/unique_01600
unique_01601,H006,6E,strategies/H006/unique_01601
unique_01602,H006,6E,strategies/H006/unique_01602
unique_01603,H006,6E,strategies/H006/unique_01603
unique_01604,H006,6E,strategies/H006/unique_01604
unique_01605,H006,6J,strategies/H006/unique_01605
unique_01606,H006,6J,strategies/H006/unique_01606
unique_01607,H006,6J,strategies/H006/unique_01607
unique_01608,H006,6J,strategies/H006/unique_01608
unique_01609,H006,CL,strategies/H006/unique_01609
unique_01610,H006,CL,strategies/H006/unique_01610
unique_01611,H006,CL,strategies/H006/unique_01611
unique_01612,H006,CL,strategies/H006/unique_01612
unique_01613,H006,ES,strategies/H006/unique_01613
unique_01614,H006,ES,strategies/H006/unique_01614
unique_01615,H006,ES,strategies/H006/unique_01615
unique_01616,H006,ES,strategies/H006/unique_01616
unique_01617,H006,GC,strategies/H006/unique_01617
unique_01618,H006,GC,strategies/H006/unique_01618
unique_01619,H006,GC,strategies/H006/unique_01619
unique_01620,H006,GC,strategies/H006/unique_01620
unique_01621,H006,HG,strategies/H006/unique_01621
unique_01622,H006,HG,strategies/H006/unique_01622
unique_01623,H006,HG,strategies/H006/unique_01623
unique_01624,H006,HG,strategies/H006/unique_01624
unique_01625,H006,NG,strategies/H006/unique_01625
unique_01626,H006,NG,strategies/H006/unique_01626
unique_01627,H006,NG,strategies/H006/unique_01627
unique_01628,H006,NG,strategies/H006/unique_01628
unique_01629,H006,NKD,strategies/H006/unique_01629
unique_01630,H006,NKD,strategies/H006/unique_01630
unique_01631,H006,NKD,strategies/H006/unique_01631
unique_01632,H006,NKD,strategies/H006/unique_01632
unique_01633,H006,ZC,strategies/H006/unique_01633
unique_01634,H006,ZC,strategies/H006/unique_01634
unique_01635,H006,ZC,strategies/H006/unique_01635
unique_01636,H006,ZC,strategies/H006/unique_01636
unique_01637,H006,ZN,strategies/H006/unique_01637
unique_01638,H006,ZN,strategies/H006/unique_01638
unique_01639,H006,ZN,strategies/H006/unique_01639
unique_01640,H006,ZN,strategies/H006/unique_01640
unique_01641,H006,6E,strategies/H006/unique_01641
unique_01642,H006,6E,strategies/H006/unique_01642
unique_01643,H006,6E,strategies/H006/unique_01643
unique_01644,H006,6E,strategies/H006/unique_01644
unique_01645,H006,6J,strategies/H006/unique_01645
unique_01646,H006,6J,strategies/H006/unique_01646
unique_01647,H006,6J,strategies/H006/unique_01647
unique_01648,H006,6J,strategies/H006/unique_01648
unique_01649,H006,CL,strategies/H006/unique_01649
unique_01650,H006,CL,strategies/H006/unique_01650
unique_01651,H006,CL,strategies/H006/unique_01651
unique_01652,H006,CL,strategies/H006/unique_01652
unique_01653,H006,ES,strategies/H006/unique_01653
unique_01654,H006,ES,strategies/H006/unique_01654
unique_01655,H006,ES,strategies/H006/unique_01655
unique_01656,H006,ES,strategies/H006/unique_01656
